Repository,NZAC_Accession_Number,Specimen_Kind,Quantity,Order,Family,Collection_Name,Taxon_Name,Taxon_Note,NEIL_manuscript_name,Determiner,Determination_Date,Determination_Note,Type_Status,Country,New_Zealand_Area_Code,Locality,NEIL_guess_location,NEIL_guess_coordinates,NEIL_check_w_Rich,Altitude ,Day,Month,Year,2nd date,Collectors,Collector_No,Method,Habitat,Microhabitat,Collection_Event_Note,Verbatim_Geocoordinates ,Sex,Stages,copy to WORD,NEIL_Determination_INFO,NEIL_Drawer_INFO,Neil_Specimen_Note,Neil_Other
NZAC,NZAC04283726,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,4000',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283717,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,4000',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283724,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,4000',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283719,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,4000',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283729,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,4000',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283720,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,4000',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283721,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,4000',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283722,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,4000',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283723,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,4000',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283716,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,3500',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283725,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,3500',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283727,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,3500',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283718,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,3500',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283728,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Dawson Falls,,"-45.50386, 168.86047",,3500',17,12,1963,,RM Bull,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283730,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,"Taranaki, Egmont, Dawson Falls",,"-45.50386, 168.86047",,3000',17,12,1963,,JI Townsend,,,,,,,,Adult,,,,,RM Bull Collection
NZAC,NZAC04283731,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,lituratus Broun,,,
NZAC,NZAC04283732,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,,
NZAC,NZAC04283733,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,,
NZAC,NZAC04283734,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,,
NZAC,NZAC04283735,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,,
NZAC,NZAC04283736,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,,
NZAC,NZAC04283737,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,,
NZAC,NZAC04283738,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,,
NZAC,NZAC04283739,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,,
NZAC,NZAC04283742,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,,
NZAC,NZAC04283740,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,"Vial: Genitalia, Card: Ventrites, Label: rugosus",
NZAC,NZAC04283741,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,3500',2,1,1962,4/01/1962,G Kuschel,,,,Astelia,,,,Adult,,,,"Vial: Genitalia, Card: Ventrites, Label: rugosus",
NZAC,NZAC04283743,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,"Egmont, Dawson Falls",,"-45.50386, 168.86047",,3000',14,12,1965,20/12/1965,G Ramsay,,,,,,,,Adult,,,,Orange circle,
NZAC,NZAC04283744,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Egmont,,"-39.296281, 174.063778",,,30,12,1951,,E Fairburn,,,,,,,,Adult,,Phaeophanus littoratus Det. E. Fairburn,,Orange circle,
NZAC,NZAC04283745,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,,Mount Wharite summit,,"-40.25468, 175.85769",,,21,12,1966,,AV Spain,,,,,,,,Adult,,,,,
NZAC,NZAC04283746,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,G Kuschel,1987,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283748,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Elytron only,
NZAC,NZAC04283749,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Elytron only,
NZAC,NZAC04283751,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Elytron only,
NZAC,NZAC04283752,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283755,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Rostrum only,
NZAC,NZAC04283756,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Thorax only,
NZAC,NZAC04283757,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Body parts only,
NZAC,NZAC04283758,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Body parts only,
NZAC,NZAC04283759,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Body parts only,
NZAC,NZAC04283760,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Leg only,
NZAC,NZAC04283761,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,,,,,Adult,,,,Leg only,
NZAC,NZAC04283750,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, near Waitomo, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,In cave with subfossil bones,,,,Adult,,,,Elytra only,
NZAC,NZAC04283747,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,WO,"10km WSW Te Kuiti, near Waitomo, Fred Cave (F1c)",,"-38.386931, 175.079284",y,,,2,1983,00/4/1983,"T Worthy, E Giles",S16 903117,,,In cave with subfossil bones,,,,Adult,,,,Elytra only,
NZAC,NZAC04283754,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,TO,Pureora State Forest,,"-38.71843, 175.52771",,,,11,1984,,B Clarkson,,,,ex. Litter of buried forest,,,,Adult,,Anagotus sp. undescribed det. R. Craw 1984,,Elytron only,
NZAC,NZAC04283753,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_z,sp. 1,,,,,New Zealand,TO,Pureora Forest,,"-38.71843, 175.52771",,,,12,1984,,RC Craw,,,,Buried forest,,,,Adult,,,,Elytron only,
NZAC,NZAC04283762,Pinned,6,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,G Kuschel,1995,,,New Zealand,SC,"Albury, Tengawai River cliffs",,"-44.240203, 170.896025",,,9,11,1993,,"TH Worthy, R Holdaway",J38 335670,,,owl site,,,,Adult,,,,Rostrum only,
NZAC,NZAC04283763,Pinned,3,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,SC,"Albury, Tengawai River cliffs",,"-44.240203, 170.896025",,,9,11,1993,,"TH Worthy, R Holdaway",J38 335670,,,owl site,,,,Adult,,,,Thorax only,
NZAC,NZAC04283764,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,SC,"Albury, Tengawai River cliffs",,"-44.240203, 170.896025",,,9,11,1993,,"TH Worthy, R Holdaway",J38 335670,,,owl site,,,,Adult,,,,Elytra only,
NZAC,NZAC04283765,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,SC,"Albury, Tengawai River cliffs",,"-44.240203, 170.896025",,,9,11,1993,,"TH Worthy, R Holdaway",J38 335670,,,owl site,,,,Adult,,,,Elytra only,
NZAC,NZAC04283766,Pinned,2,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,SC,"Albury, Tengawai River cliffs",,"-44.240203, 170.896025",,,9,11,1993,,"TH Worthy, R Holdaway",J38 335670,,,owl site,,,,Adult,,,,Thorax only,
NZAC,NZAC04283767,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,G Kuschel,1993,,,New Zealand,NC,"Waikari Valley, Arden Station",,"-42.94661, 172.76887",,,28,9,1993,,"TH Worthy, R Holdaway",N33 916073,,,in pellets of laughing owl Sceloglaux albifacies,,,,Adult,,,,Elytra only,
NZAC,NZAC04283768,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,NC,"Waikari Valley, Arden Station",,"-42.94661, 172.76887",,,28,9,1993,,"TH Worthy, R Holdaway",N33 916073,,,in pellets of laughing owl Sceloglaux albifacies,,,,Adult,,,,Elytra only,
NZAC,NZAC04283769,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,NC,"Waikari Valley, Arden Station",,"-42.94661, 172.76887",,,28,9,1993,,"TH Worthy, R Holdaway",N33 916073,,,in pellets of laughing owl Sceloglaux albifacies,,,,Adult,,,,Rostrum only,
NZAC,NZAC04283770,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,NC,"Waikari Valley, Arden Station",,"-42.94661, 172.76887",,,28,9,1993,,"TH Worthy, R Holdaway",N33 916073,,,in pellets of laughing owl Sceloglaux albifacies,,,,Adult,,,,Rostrum only,
NZAC,NZAC04283771,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,NC,"Waikari Valley, Arden Station",,"-42.94661, 172.76887",,,28,9,1993,,"TH Worthy, R Holdaway",N33 916073,,,in pellets of laughing owl Sceloglaux albifacies,,,,Adult,,,,Rostrum only,
NZAC,NZAC04283772,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,NC,"Waikari Valley, Arden Station",,"-42.94661, 172.76887",,,28,9,1993,,"TH Worthy, R Holdaway",N33 916073,,,in pellets of laughing owl Sceloglaux albifacies,,,,Adult,,,,Thorax only,
NZAC,NZAC04283773,Pinned,1,Coleoptera,Curculionidae,,"Anagotus rugosus Broun, 1883",,,,,,,New Zealand,NC,"Waikari Valley, Arden Station",,"-42.94661, 172.76887",,,28,9,1993,,"TH Worthy, R Holdaway",N33 916073,,,in pellets of laughing owl Sceloglaux albifacies,,,,Adult,,,,Thorax only,
NZAC,NZAC04283774,Pinned,1,Coleoptera,Curculionidae,,Anagotus,,,,,,,New Zealand,,Lake Sylvester Track,,"-41.104466, 172.655339",,3900-4100',11,2,1966,,JSD,,,,ex Phyllocladus alpinus,,,,Adult,,,,Elytra only,
NZAC,NZAC04283775,Pinned,2,Coleoptera,Curculionidae,,Anagotus,,,,,,,New Zealand,,Remarkables,,"-45.10541, 168.79105",,3000-5700',13,1,1966,,JSD,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283626,Pinned,1,Coleoptera,Curculionidae,,Anagotus,,,,,,,New Zealand,,Remarkables,,"-45.10541, 168.79105",,3000-5700',13,1,1966,,JSD,,,,,,,,Adult,,,,Carapace only,
NZAC,NZAC04283627,Pinned,1,Coleoptera,Curculionidae,,Anagotus,,,,,,,New Zealand,,"Ailsa Mountains, overlooking Lake Howden",,"-44.815439, 168.160815",,3500-3800',9,1,1966,,JSD,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283628,Pinned,1,Coleoptera,Curculionidae,,Anagotus,,,,,,,New Zealand,,"Ailsa Mountains, overlooking Lake Howden",,"-44.815439, 168.160815",,3500-3800',9,1,1966,,JSD,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283629,Pinned,1,Coleoptera,Curculionidae,,Anagotus,,,,,,,New Zealand,,"Ailsa Mountains, overlooking Lake Howden",,"-44.815439, 168.160815",,3500-3800',9,1,1966,,JSD,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283631,Pinned,1,Coleoptera,Curculionidae,,Anagotus,,,,,,,New Zealand,,"Marlborough, Mount Stokes",,"-41.09042, 174.10196",,1215m,18,5,1969,,J McBurney,,,,Astelia,,,,Adult,,,,Elytra only,
NZAC,NZAC04283630,Pinned,1,Coleoptera,Curculionidae,,Anagotus,,,,,,,New Zealand,,"Marlborough, Mount Stokes",,"-41.09042, 174.10196",,1215m,18,5,1969,,J McBurney,,,,Under stone,,,,Adult,,,,Elytra only,
NZAC,NZAC04283632,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_l,n. sp. ,,,,,New Zealand,CL,Mount Moehau Top,,"-36.540312, 175.404367",,,3,4,1999,,SE Thorpe,,,,,,,,Adult,,,,Dissected,Coromandel n. sp.?
NZAC,NZAC04283633,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_l,n. sp. ,G Kuschel,1999,,,New Zealand,CL,"Coromandel, Moehau Track",,"-36.532038, 175.429773",,550m,24,12,1998,,"A Booth, M Thorsen",DoC Northland,,,On Gahnia procera,,,,Adult,,"Threatened Species Des. G Hall & R Leschen, 2011",,Old barcode label: NZAC04001390,Coromandel n. sp.?
NZAC,NZAC04283676,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,G Kuschel,1981,,,New Zealand,CO,Rocklands Station,,"-45.66467, 169.98678",y,810m,15,11,1979,30/11/1979,BIP Barratt,,Pitfall trap,Native tussock,,,,,Adult,,,,,
NZAC,NZAC04283677,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Otago, Naseby, Little Kye Burn Creek",,"-44.954746, 170.241652",,600m,8,11,1968,,JI Townsend,,,,ex Chionochloa,,,,Adult,,,,,
NZAC,NZAC04283678,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Otago, Naseby, Little Kye Burn Creek",,"-44.954746, 170.241652",,600m,9,11,1968,,JI Townsend,,,,ex Chionochloa rubra,,,,Adult,,,,,
NZAC,NZAC04283679,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,Mackenzie Pass,,"-45.572715, 167.1384",y,4000',5,12,1962,,P Johns,,,,,,,,Adult,,,,,
NZAC,NZAC04283680,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,CO,Danseys Pass,,"-44.95301, 170.37248",,,6,1,2000,,RC Henderson,,,,,,,,Adult,,,,,
NZAC,NZAC04283681,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,Mount Peel,,"-41.138492, 172.59161",y,4000',26,1,1964,,"JI Townsend, MJ Esson",,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283682,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,Mount Peel,,"-41.138492, 172.59161",y,4000',26,1,1964,,"JI Townsend, MJ Esson",,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283683,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Canterbury, Mount Harper",,"-44.95301, 170.37248",y,4000',14,2,1962,,JI Townsend,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283684,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Canterbury, Mount Harper",,"-44.95301, 170.37248",y,4000',14,2,1962,,JI Townsend,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283685,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,Mount Dalgety,,"-44.30007, 170.60307",,4000',19,1,1966,,JI Townsend,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283634,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,Kirkliston Range,,"-44.56368, 170.49963",,3500',22,1,1966,,JI Townsend,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283635,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,Kirkliston Range,,"-44.56368, 170.49963",,3500',22,1,1966,,JI Townsend,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283639,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,Kirkliston Range,,"-44.56368, 170.49963",,3500',22,1,1966,,JI Townsend,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283638,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,Kirkliston Range,,"-44.56368, 170.49963",,3500',22,1,1966,,JI Townsend,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283636,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Kirkliston Range, Mount Kirkliston",,"-44.54596, 170.51601",,3500',22,1,1966,,JI Townsend,,,,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283637,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,Kirkliston Range,,"-44.56368, 170.49963",,4000',22,1,1966,,"JI Townsend, GW Ramsay",,,Tussock,,,,,Adult,,,,Elytra only,
NZAC,NZAC04283640,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Otago, Mount Ida Range",,"-44.940714, 170.103035",,4500',10,1,1971,,"JS Dugdale, CA Fleming",,,,x Aciphylla aurea,,,,Adult,,,,Elytra only,
NZAC,NZAC04283641,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Otago, Naseby, Little Kye Burn Creek",,"-44.954746, 170.241652",,600m,8,11,1968,,JI Townsend,,,,ex Chionochloa,,,,Adult,,,,Elytra only,
NZAC,NZAC04283642,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,DN,Swampy Summit,,"-45.79453, 170.47695",,700m,19,6,1982,,BIP Barratt,,,,Chionochloa sp.,,,,Adult,,,,,
NZAC,NZAC04283643,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,DN,Swampy Summit,,"-45.79453, 170.47695",,720m,13,10,1982,,B Patrick,,,,,,,,Adult,,,,,
NZAC,NZAC04283644,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,DN,Swampy Summit,,"-45.79453, 170.47695",,650m,9,12,1982,,B Patrick,,,,,,,,Adult,,,,,
NZAC,NZAC04283645,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,SL,Blue Mountains,,"-45.94299, 169.32808",,1020m,28,1,1984,,BH Patrick,,,,,,,,Adult,,,,,
NZAC,NZAC04283646,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Hakataramea, Haka Saddle",,"-44.311786, 170.571156",y,3000',17,1,1966,,JI Townsend,,,,,,,,Adult,,,,Body parts only,
NZAC,NZAC04283647,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Hakataramea, Haka Saddle",,"-44.311786, 170.571156",y,3000',17,1,1966,,JI Townsend,,,,,,,,Adult,,,,Body parts only,
NZAC,NZAC04283648,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Hakataramea, Haka Saddle",,"-44.311786, 170.571156",y,3000',17,1,1966,,JI Townsend,,,,,,,,Adult,,,,Body parts only,
NZAC,NZAC04283649,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Hakataramea, Haka Saddle",,"-44.311786, 170.571156",y,3000',17,1,1966,,JI Townsend,,,,,,,,Adult,,,,Body parts only,
NZAC,NZAC04283650,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Hakataramea, Haka Saddle",,"-44.311786, 170.571156",y,3000',17,1,1966,,JI Townsend,,,,,,,,Adult,,,,Body parts only,
NZAC,NZAC04283652,Pinned,1,Coleoptera,Curculionidae,,"Anagotus lewisi Broun, 1904",,,,,,,New Zealand,,"Hakataramea, Haka Saddle",,"-44.311786, 170.571156",y,3000',17,1,1966,,JI Townsend,,,,Aciphylla flowers,,,,Adult,,,,Body parts only,
